date,province,amphoe,tambon,patient_count,avg_pm25,avg_temperature,critical_patient_count,high_patient_count
2026-01-08,แม่ฮ่องสอน,ปาย,เวียงใต้,1,26.619722222222222,19.415416666666665,0.0,1.0
2026-01-09,เชียงราย,แม่สาย,เวียงพางคำ,1,31.90125,18.237916666666667,0.0,0.0
2026-01-09,แม่ฮ่องสอน,ปาย,เวียงใต้,2,27.800555555555558,18.63625,0.0,1.0
2026-02-01,ลำพูน,ลี้,ลี้,1,31.53323529411765,23.940882352941177,0.0,0.0
2026-02-01,เชียงราย,แม่สาย,เวียงพางคำ,1,51.06375,22.159583333333334,0.0,0.0
2026-02-01,แม่ฮ่องสอน,ปาย,เวียงใต้,1,41.75833333333333,21.63375,0.0,1.0
2026-02-10,ลำพูน,ลี้,ลี้,3,22.15659090909091,26.033636363636365,0.0,0.0
2026-02-11,เชียงราย,แม่สาย,เวียงพางคำ,1,43.50416666666666,24.51625,0.0,0.0
2026-02-11,แม่ฮ่องสอน,ปาย,เวียงใต้,1,23.50277777777778,23.117083333333333,0.0,0.0
2026-02-12,ลำพูน,ลี้,ลี้,1,18.5916,26.746799999999997,0.0,0.0
2026-02-12,แม่ฮ่องสอน,ปาย,เวียงใต้,2,21.845277777777778,24.206249999999997,1.0,0.0
2026-02-13,แม่ฮ่องสอน,ปาย,เวียงใต้,2,19.85097222222222,23.4925,0.0,0.0
2026-02-14,ลำพูน,ลี้,ลี้,5,17.120243902439025,23.208780487804876,0.0,1.0
2026-02-15,แม่ฮ่องสอน,ปาย,เวียงใต้,1,25.989444444444445,23.7025,0.0,0.0
2026-02-16,แม่ฮ่องสอน,ปาย,เวียงใต้,3,24.023611111111112,23.49125,0.0,0.0
2026-02-17,แม่ฮ่องสอน,ปาย,เวียงใต้,2,31.88097222222222,23.806666666666665,0.0,0.0
2026-02-19,แม่ฮ่องสอน,ปาย,เวียงใต้,1,49.71277777777778,23.74083333333333,0.0,1.0
2026-02-20,แม่ฮ่องสอน,ปาย,เวียงใต้,1,45.833333333333336,23.55875,0.0,1.0
2026-02-21,เชียงราย,แม่สาย,เวียงพางคำ,1,51.38708333333333,25.375416666666666,0.0,0.0
2026-02-23,ลำพูน,ลี้,ลี้,1,23.02452380952381,25.16880952380952,0.0,0.0
2026-02-23,แม่ฮ่องสอน,ปาย,เวียงใต้,2,30.34305555555555,23.74625,0.0,1.0
2026-02-24,เชียงราย,แม่สาย,เวียงพางคำ,1,53.374583333333334,23.65125,0.0,0.0
2026-02-26,ลำพูน,ลี้,ลี้,2,8.741875,24.5825,0.0,0.0
2026-02-26,เชียงราย,แม่สาย,เวียงพางคำ,3,26.35083333333333,21.501666666666665,0.0,0.0
2026-02-27,เชียงราย,แม่สาย,เวียงพางคำ,1,35.95875,23.72375,0.0,1.0
2026-02-28,เชียงราย,แม่สาย,เวียงพางคำ,1,42.025,24.523636363636363,1.0,0.0
2026-02-03,ลำพูน,ลี้,ลี้,1,21.884,23.211199999999998,0.0,0.0
2026-02-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,37.57152777777778,21.86375,0.0,0.0
2026-02-04,ลำพูน,ลี้,ลี้,2,19.569180327868853,24.304590163934424,0.0,1.0
2026-02-04,เชียงราย,แม่สาย,เวียงพางคำ,1,42.42416666666667,22.155416666666667,0.0,0.0
2026-02-05,ลำพูน,ลี้,ลี้,2,21.043958333333332,25.391875,0.0,1.0
2026-02-06,เชียงราย,แม่สาย,เวียงพางคำ,1,48.092083333333335,23.13291666666667,0.0,0.0
2026-02-07,ลำพูน,ลี้,ลี้,1,21.765833333333333,22.59472222222222,0.0,0.0
2026-02-07,แม่ฮ่องสอน,ปาย,เวียงใต้,3,34.42472222222222,22.418333333333333,0.0,0.0
2026-02-08,แม่ฮ่องสอน,ปาย,เวียงใต้,2,29.71263888888889,22.704166666666666,1.0,0.0
2026-02-09,ลำพูน,ลี้,ลี้,2,25.669,25.521833333333333,0.0,0.0
2026-03-01,แม่ฮ่องสอน,ปาย,เวียงใต้,1,38.18111111111111,23.689583333333335,0.0,0.0
2026-03-10,เชียงราย,แม่สาย,เวียงพางคำ,2,41.73136363636364,23.625454545454545,0.0,0.0
2026-03-10,แม่ฮ่องสอน,ปาย,เวียงใต้,2,49.38157142857143,23.672142857142855,0.0,0.0
2026-03-11,ลำพูน,ลี้,ลี้,1,31.814141414141414,25.273636363636363,0.0,0.0
2026-03-11,แม่ฮ่องสอน,ปาย,เวียงใต้,2,35.94125,19.627916666666668,0.0,0.0
2026-03-12,ลำพูน,ลี้,ลี้,1,23.82655172413793,26.06379310344828,0.0,0.0
2026-03-12,เชียงราย,แม่สาย,เวียงพางคำ,1,42.70333333333334,23.382499999999997,0.0,0.0
2026-03-16,ลำพูน,ลี้,ลี้,1,26.54463768115942,24.314565217391305,1.0,0.0
2026-03-16,แม่ฮ่องสอน,ปาย,เวียงใต้,1,34.784444444444446,23.256666666666668,0.0,0.0
2026-03-18,ลำพูน,ลี้,ลี้,1,27.848591549295776,26.2606338028169,0.0,1.0
2026-03-18,แม่ฮ่องสอน,ปาย,เวียงใต้,2,39.33722222222222,24.55875,0.0,1.0
2026-03-19,แม่ฮ่องสอน,ปาย,เวียงใต้,1,37.65618181818182,23.512,0.0,0.0
2026-03-02,แม่ฮ่องสอน,ปาย,เวียงใต้,1,39.18541666666667,23.313333333333333,0.0,0.0
2026-03-20,เชียงราย,แม่สาย,เวียงพางคำ,1,72.81791666666666,25.041666666666668,0.0,0.0
2026-03-21,เชียงราย,แม่สาย,เวียงพางคำ,1,80.48208333333334,25.885416666666668,0.0,1.0
2026-03-21,แม่ฮ่องสอน,ปาย,เวียงใต้,1,41.65781818181818,26.44290909090909,0.0,0.0
2026-03-22,แม่ฮ่องสอน,ปาย,เวียงใต้,1,31.023055555555555,26.010416666666668,0.0,1.0
2026-03-24,เชียงราย,แม่สาย,เวียงพางคำ,1,107.34958333333333,24.817916666666665,0.0,0.0
2026-03-24,แม่ฮ่องสอน,ปาย,เวียงใต้,1,73.5787323943662,25.32788732394366,0.0,1.0
2026-03-25,ลำพูน,ลี้,ลี้,1,108.48122222222221,27.108777777777778,0.0,0.0
2026-03-25,เชียงราย,แม่สาย,เวียงพางคำ,2,139.08791666666667,25.17125,0.0,2.0
2026-03-25,แม่ฮ่องสอน,ปาย,เวียงใต้,1,98.40416666666667,25.829583333333332,0.0,0.0
2026-03-26,แม่ฮ่องสอน,ปาย,เวียงใต้,1,133.75902777777776,25.417916666666667,0.0,0.0
2026-03-27,ลำพูน,ลี้,ลี้,2,159.9203125,26.950625,0.0,0.0
2026-03-27,เชียงราย,แม่สาย,เวียงพางคำ,1,310.3379166666667,24.851666666666663,0.0,1.0
2026-03-27,แม่ฮ่องสอน,ปาย,เวียงใต้,1,191.05,26.3675,0.0,0.0
2026-03-29,แม่ฮ่องสอน,ปาย,เวียงใต้,3,216.44083333333333,27.2475,0.0,0.0
2026-03-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,55.37222222222223,23.1775,0.0,0.0
2026-03-04,ลำพูน,ลี้,ลี้,1,69.46142857142857,25.71746031746032,0.0,0.0
2026-03-04,แม่ฮ่องสอน,ปาย,เวียงใต้,2,75.35180555555556,23.69666666666667,0.0,0.0
2026-03-06,ลำพูน,ลี้,ลี้,1,44.733939393939394,25.436969696969697,0.0,0.0
2026-03-06,เชียงราย,แม่สาย,เวียงพางคำ,1,79.23291666666667,24.929166666666664,0.0,0.0
2026-03-06,แม่ฮ่องสอน,ปาย,เวียงใต้,1,70.43083333333334,24.19291666666667,0.0,1.0
2026-03-07,ลำพูน,ลี้,ลี้,1,36.841138211382116,25.078536585365853,0.0,0.0
2026-03-07,แม่ฮ่องสอน,ปาย,เวียงใต้,1,52.764027777777784,25.382916666666667,0.0,0.0
2026-03-08,แม่ฮ่องสอน,ปาย,เวียงใต้,1,49.29055555555556,25.50375,0.0,0.0
2026-03-09,ลำพูน,ลี้,ลี้,1,41.12259259259259,25.515,0.0,1.0
2026-04-01,เชียงราย,แม่สาย,เวียงพางคำ,1,327.425,26.79125,0.0,0.0
2026-04-01,แม่ฮ่องสอน,ปาย,เวียงใต้,1,342.95902777777775,28.062083333333334,0.0,0.0
2026-04-12,ลำพูน,ลี้,ลี้,1,107.997890625,28.43125,0.0,0.0
2026-04-12,แม่ฮ่องสอน,ปาย,เวียงใต้,1,327.0048611111111,27.229583333333334,0.0,0.0
2026-04-13,เชียงราย,แม่สาย,เวียงพางคำ,1,256.7495833333333,27.733333333333334,0.0,1.0
2026-04-14,แม่ฮ่องสอน,ปาย,เวียงใต้,1,247.95458333333332,28.323333333333334,0.0,0.0
2026-04-15,แม่ฮ่องสอน,ปาย,เวียงใต้,1,214.1075,28.696250000000003,0.0,0.0
2026-04-16,แม่ฮ่องสอน,ปาย,เวียงใต้,1,189.7373611111111,29.46458333333333,0.0,0.0
2026-04-18,เชียงราย,แม่สาย,เวียงพางคำ,1,214.37875,28.20375,0.0,0.0
2026-04-18,แม่ฮ่องสอน,ปาย,เวียงใต้,1,252.37430555555557,28.632083333333338,1.0,0.0
2026-04-19,แม่ฮ่องสอน,ปาย,เวียงใต้,2,121.09875000000001,28.64875,0.0,0.0
2026-04-02,ลำพูน,ลี้,ลี้,1,139.97356589147287,28.927674418604653,0.0,1.0
2026-04-02,เชียงราย,แม่สาย,เวียงพางคำ,1,324.62166666666667,27.567083333333333,0.0,0.0
2026-04-02,แม่ฮ่องสอน,ปาย,เวียงใต้,1,377.3980555555556,27.815,0.0,1.0
2026-04-20,เชียงราย,แม่สาย,เวียงพางคำ,1,77.21083333333333,24.920833333333334,0.0,0.0
2026-04-20,แม่ฮ่องสอน,ปาย,เวียงใต้,1,127.49430555555556,29.270833333333332,0.0,1.0
2026-04-21,ลำพูน,ลี้,ลี้,2,77.58775,30.214,0.0,1.0
2026-04-21,แม่ฮ่องสอน,ปาย,เวียงใต้,2,148.4398611111111,29.084166666666665,0.0,0.0
2026-04-22,ลำพูน,ลี้,ลี้,1,69.00818181818181,28.63330578512397,0.0,0.0
2026-04-22,เชียงราย,แม่สาย,เวียงพางคำ,2,112.23857142857142,24.155714285714286,0.0,0.0
2026-04-22,แม่ฮ่องสอน,ปาย,เวียงใต้,1,184.08927272727271,29.268545454545453,0.0,0.0
2026-04-23,ลำพูน,ลี้,ลี้,1,54.180186915887845,29.767009345794396,0.0,0.0
2026-04-24,แม่ฮ่องสอน,ปาย,เวียงใต้,1,114.4475,30.129583333333333,0.0,1.0
2026-04-25,แม่ฮ่องสอน,ปาย,เวียงใต้,1,121.33729166666666,25.22,0.0,0.0
2026-04-27,แม่ฮ่องสอน,ปาย,เวียงใต้,3,46.79833333333334,27.06833333333333,0.0,1.0
2026-04-28,ลำพูน,ลี้,ลี้,1,31.867455621301776,29.36544378698225,0.0,0.0
2026-04-28,เชียงราย,แม่สาย,เวียงพางคำ,1,36.68714285714286,26.990714285714287,0.0,1.0
2026-04-29,ลำพูน,ลี้,ลี้,2,35.847977528089885,27.784044943820227,1.0,0.0
2026-04-29,เชียงราย,แม่สาย,เวียงพางคำ,1,41.418749999999996,23.852500000000003,0.0,0.0
2026-04-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,361.15013888888893,28.0325,0.0,0.0
2026-04-30,แม่ฮ่องสอน,ปาย,เวียงใต้,1,40.705555555555556,25.353333333333335,0.0,0.0
2026-04-04,ลำพูน,ลี้,ลี้,1,171.96713235294118,28.835,0.0,1.0
2026-04-04,แม่ฮ่องสอน,ปาย,เวียงใต้,1,370.3697222222222,28.459999999999997,0.0,1.0
2026-04-06,ลำพูน,ลี้,ลี้,1,107.80046511627907,29.54511627906977,0.0,0.0
2026-04-08,ลำพูน,ลี้,ลี้,1,101.85567567567567,29.71216216216216,0.0,0.0
2026-04-08,เชียงราย,แม่สาย,เวียงพางคำ,1,85.13916666666667,27.867500000000003,0.0,0.0
2026-04-08,แม่ฮ่องสอน,ปาย,เวียงใต้,1,235.95444444444445,28.362916666666663,0.0,1.0
2026-04-09,เชียงราย,แม่สาย,เวียงพางคำ,1,80.35375,28.473333333333333,0.0,0.0
2026-04-09,แม่ฮ่องสอน,ปาย,เวียงใต้,1,248.57458333333332,27.907083333333333,0.0,1.0
2026-05-01,ลำพูน,ลี้,ลี้,1,25.625833333333333,28.106458333333332,0.0,0.0
2026-05-01,เชียงราย,แม่สาย,เวียงพางคำ,1,39.96541666666666,28.187083333333334,0.0,1.0
2026-05-10,ลำพูน,ลี้,ลี้,1,17.680729166666666,27.25979166666667,0.0,0.0
2026-05-10,เชียงราย,แม่สาย,เวียงพางคำ,1,7.62,24.615,0.0,0.0
2026-05-12,ลำพูน,ลี้,ลี้,1,8.945625,25.938333333333333,0.0,0.0
2026-05-13,แม่ฮ่องสอน,ปาย,เวียงใต้,2,5.5311111111111115,23.967916666666667,0.0,0.0
2026-05-14,แม่ฮ่องสอน,ปาย,เวียงใต้,1,7.758333333333334,25.035,0.0,0.0
2026-05-16,ลำพูน,ลี้,ลี้,1,3.215208333333333,28.058333333333334,0.0,0.0
2026-05-16,แม่ฮ่องสอน,ปาย,เวียงใต้,2,4.196911764705882,26.27235294117647,1.0,1.0
2026-05-18,แม่ฮ่องสอน,ปาย,เวียงใต้,2,15.03013888888889,26.750416666666666,0.0,0.0
2026-05-02,ลำพูน,ลี้,ลี้,2,29.964791666666667,28.986666666666665,0.0,1.0
2026-05-02,แม่ฮ่องสอน,ปาย,เวียงใต้,1,34.44263888888889,27.99375,0.0,0.0
2026-05-03,เชียงราย,แม่สาย,เวียงพางคำ,1,32.130833333333335,27.210416666666664,0.0,0.0
2026-05-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,46.305277777777775,27.435,0.0,0.0
2026-05-04,เชียงราย,แม่สาย,เวียงพางคำ,2,30.246666666666666,28.36375,1.0,1.0
2026-05-04,แม่ฮ่องสอน,ปาย,เวียงใต้,1,39.74166666666667,26.140416666666667,0.0,1.0
2026-05-05,เชียงราย,แม่สาย,เวียงพางคำ,1,26.309583333333332,26.190833333333334,0.0,0.0
2026-05-05,แม่ฮ่องสอน,ปาย,เวียงใต้,1,38.57527777777778,26.297083333333333,0.0,0.0
2026-05-09,ลำพูน,ลี้,ลี้,1,16.079627659574466,27.047659574468085,0.0,0.0
